,cid,iupacname,label
334,21,1-prop-2-enoxy-4-[2-(4-prop-2-enoxyphenyl)propan-2-yl]benzene,1|-|prop|-|2|-|en|oxy|-|4|-|[|2|-|(|4|-|prop|-|2|-|en|oxy|phen|yl|)|prop|an|-|2|-|yl|]|benz|ene
335,95,(1-chloro-2-methylpropan-2-yl)benzene,(|1|-|chloro|-|2|-|meth|yl|prop|an|-|2|-|yl|)|benz|ene
336,114,1-fluoro-4-(trifluoromethoxy)benzene,1|-|fluoro|-|4|-|(|tri|fluoro|meth|oxy|)|benz|ene
337,60,"1,3,5-tri(propan-2-yl)benzene","1|,|3|,|5|-|tri|(|prop|an|-|2|-|yl|)|benz|ene"
338,10,"4,5-dimethylhexan-3-ol","4|,|5|-|di|meth|yl|hex|an|-|3|-|ol"
339,174,"2,5,7-trimethyloctan-3-ol","2|,|5|,|7|-|tri|meth|yl|oct|an|-|3|-|ol"
340,7,butanol,but|an|ol
341,115,octan-2-ol,oct|an|-|2|-|ol
342,30,cyclohexanol,cyclo|hexan|ol
343,28,2-cyclohexylethanol,2|-|cyclo|hex|yl|eth|an|ol
344,113,"cyclobutane-1,2-diol","cyclo|but|ane|-|1|,|2|-|di|ol"
345,44,"cyclooctane-1,2,4-triol","cyclo|oct|ane|-|1|,|2|,|4|-|tri|ol"
346,174,"ethane-1,2-diol","eth|ane|-|1|,|2|-|di|ol"
347,241,"propane-1,2,3-triol","prop|ane|-|1|,|2|,|3|-|tr|iol"
348,197,"hexane-1,2,3,4,5,6-hexol","hex|ane|-|1|,|2|,|3|,|4|,|5|,|6|-|hex|ol"
349,7,propanol,prop|an|ol
350,168,butan-2-ol,but|an|-|2|-|ol
351,242,2-methylpropan-2-ol,2|-|meth|yl|prop|an|-|2|-|ol
352,28,3-methylbutanol,3|-|meth|yl|but|an|ol
353,164,pentan-3-ol,pent|an|-|3|-|ol
354,93,3-methylpentan-3-ol,3|-|meth|yl|pent|an|-|3|-|ol
355,71,"2,3,5-trimethylhexan-3-ol","2|,|3|,|5|-|tri|meth|yl|hex|an|-|3|-|ol"
356,46,3-methylcyclohexanol,3|-|meth|yl|cyclo|hex|an|ol
357,22,2-ethyl-5-methylcyclohexan-1-ol,2|-|eth|yl|-|5|-|meth|yl|cyclo|hex|an|-|1|-|ol
358,233,"2,4-dimethylcyclopentanol","2|,|4|-|di|meth|yl|cyclo|pent|an|ol"
359,255,4-chloro-3-ethylphenol,4|-|chloro|-|3|-|eth|yl|phen|ol
360,146,hexan-3-ol,hex|an|-|3|-|ol
361,193,3-methylhexanol,3|-|meth|yl|hex|an|ol
362,168,butan-2-ol,but|an|-|2|-|ol
363,51,"hexane-2,4-diol","hex|ane|-|2|,|4|-|di|ol"
364,173,"4-methylpentane-2,3-diol","4|-|meth|yl|pent|ane|-|2|,|3|-|di|ol"
365,20,3-bromopropanol,3|-|bromo|prop|an|ol
366,197,"4,4-dimethylpentan-2-ol","4|,|4|-|di|meth|yl|pent|an|-|2|-|ol"
367,4,4-methylcyclohexanol,4|-|meth|yl|cyclo|hex|an|ol
368,23,"6-bromo-2,2-dimethylheptan-3-ol","6|-|bromo|-|2|,|2|-|di|meth|yl|hept|an|-|3|-|ol"
369,40,2-ethylhexanol,2|-|eth|yl|hex|an|ol
370,127,4-chlorobutan-2-ol,4|-|chloro|but|an|-|2|-|ol
371,101,"hexane-1,2,3,4,5-pentol","hex|ane|-|1|,|2|,|3|,|4|,|5|-|pent|ol"
372,5,4-ethyl-2-octanol,4|-|eth|yl|-|2|-|oct|an|ol
373,103,"benzene-1,3,5-triol","benz|ene|-|1|,|3|,|5|-|tri|ol"
374,160,2-methylpropan-1-ol,2|-|meth|yl|prop|an|-|1|-|ol
375,166,2-chloropropan-1-ol,2|-|chloro|prop|an|-|1|-|ol
376,121,"1,3-dichloropropan-2-ol","1|,|3|-|di|chloro|prop|an|-|2|-|ol"
377,130,cyclopentanol,cyclo|pent|an|ol
378,73,2-(diethylamino)ethanol,2|-|(|di|eth|yl|amino|)|eth|an|ol
379,179,prop-2-yn-1-ol,prop|-|2|-|yn|-|1|-|ol
380,216,"butane-1,3-diol","but|ane|-|1|,|3|-|di|ol"
381,220,1-methoxypropan-2-ol,1|-|meth|oxy|prop|an|-|2|-|ol
382,222,2-(dimethylamino)ethanol,2|-|(|di|meth|yl|amino|)|eth|an|ol
383,230,4-methylpentan-2-ol,4|-|meth|yl|pent|an|-|2|-ol
384,54,hex-3-yn-2-ol,hex|-|3|-|yn|-|2|-|ol
385,83,2-methoxyethanol,2|-|meth|oxy|eth|an|ol
386,140,2-ethoxyethanol,2|-|eth|oxy|eth|an|ol
387,171,4-methoxybutan-1-ol,4|-|meth|oxy|but|an|-|1|-|ol
388,173,3-ethoxypropan-1-ol,3|-|eth|oxy|prop|an|-|1|-|ol
389,195,4-ethoxybutan-1-ol,4|-|eth|oxy|but|an|-|1|-|ol
390,66,2-methylbut-3-yn-2-ol,2|-|meth|yl|but|-|3|-|yn|-|2|-|ol
391,9,2-fluoroethanol,2|-|fluoro|eth|an|ol
392,27,4-fluorobutan-1-ol,4|-|fluoro|but|an|-|1|-|ol
393,35,2-(2-fluoroethoxy)ethanol,2|-|(|2|-|fluoro|eth|oxy|)|eth|an|ol
394,40,6-fluorohexan-1-ol,6|-|fluoro|hex|an|-|1|-|ol
395,46,"1,1,1-trifluoropropan-2-ol","1|,|1|,|1|-|tri|fluoro|prop|an|-|2|-|ol"
396,144,"2,2,3,3,3-pentafluoropropan-1-ol","2|,|2|,|3|,|3|,|3|-|penta|fluoro|prop|an|-|1|-|ol"
397,61,"3,3-dimethylbutan-2-ol","3|,|3|-|di|meth|yl|but|an|-|2|-|ol"
398,97,"2-chloropropane-1,3-diol","2|-|chloro|prop|ane|-|1|,|3|-|di|ol"
399,61,2-methylprop-2-en-1-ol,2|-|meth|yl|prop|-|2|-|en|-|1|-|ol
400,241,hex-3-en-1-ol,hex|-|3|-|en|-|1|-|ol
401,165,3-methylbut-2-en-1-ol,3|-|meth|yl|but|-|2|-|en|-|1|-|ol
402,244,3-chlorobutan-2-ol,3|-|chloro|but|an|-|2|-|ol
403,154,2-methylcyclohexan-1-ol,2|-|meth|yl|cyclo|hex|an|-|1|-|ol
404,23,2-methylpentan-2-ol,2|-|meth|yl|pent|an|-|2|-|ol
405,30,1-methylcyclohexan-1-ol,1|-|meth|yl|cyclo|hex|an|-|1|-|ol
406,196,but-3-en-2-ol,but|-|3|-|en|-|2|-|ol
407,198,"2,2-dichloroethanol","2|,|2|-|di|chloro|eth|an|ol"
408,212,3-methylbutan-2-ol,3|-|meth|yl|but|an|-|2|-|ol
409,242,"2,3-dichloropropan-1-ol","2|,|3|-|di|chloro|prop|an|-|1|-|ol"
410,50,1-methoxybutane,1|-|meth|oxy|but|ane
411,167,"1-methoxy-2,2-dimethylpropane","1|-|meth|oxy|-|2|,|2|-|di|meth|yl|prop|ane"
412,10,1-ethoxy-2-methylpropane,1|-|eth|oxy|-|2|-|meth|yl|prop|ane
413,167,"1-methoxy-2,2-dimethylpropane","1|-|meth|oxy|-|2|,|2|-|di|meth|yl|prop|ane"
414,135,"1,2-dimethoxyethane","1|,|2|-|di|meth|oxy|eth|ane"
415,7,1-bromo-3-methoxypropane,1|-|bromo|-|3|-|meth|oxy|prop|ane
416,53,2-methoxy-2-methylpropane,2|-|meth|oxy|-|2|-|meth|yl|prop|ane
417,119,3-ethoxyheptane,3|-|eth|oxy|hept|ane
418,96,4-methoxyoctane,4|-|meth|oxy|oct|ane
419,211,ethoxyethane,eth|oxy|eth|ane
420,36,methoxypentane,meth|oxy|pent|ane
421,157,2-ethoxy-3-chlorobutane,2|-|eth|oxy|-|3|-|chloro|but|ane
422,86,1-propoxybutane,1|-|prop|oxy|but|ane
423,178,1-bromo-5-isopropoxy-3-methyl-pentane,1|-|bromo|-|5|-|iso|prop|oxy|-|3|-|meth|yl|-|pent|ane
424,54,1-ethoxy-3-methylpentane,1|-|eth|oxy|-|3|-|meth|yl|pent|ane
425,169,3-methoxypentane,3|-|meth|oxy|pent|ane
426,250,ethoxybenzene,eth|oxy|benz|ene
427,27,tert-butoxybenzene,tert-but|oxy|benz|ene
428,74,1-ethoxypentane,1|-|eth|oxy|pent|ane
429,107,3-ethoxy-4-methylhexane,3|-|eth|oxy|-|4|-|meth|yl|hex|ane
430,253,3-methoxy-4-methylidenehexane,3|-|meth|oxy|-|4|-|meth|yl|idene|hex|ane
431,61,2-(difluoromethoxy)-3-methylhexane,2|-|(|di|fluoro|meth|oxy|)|-|3|-|meth|yl|hex|ane
432,109,"2-chloro-5-ethoxy-2,4-dimethylhexane","2|-|chloro|-|5|-|eth|oxy|-|2|,|4|-|di|meth|yl|hex|ane"
433,253,"1,2-dibromo-1,1,2-trifluoro-2-methoxyethane","1|,|2|-|di|bromo|-|1|,|1|,|2|-|tri|fluoro|-|2|-|meth|oxy|eth|ane"
434,247,1-bromo-3-methoxypentane,1|-|bromo|-|3|-|meth|oxy|pent|ane
435,133,3-bromo-1-methoxypentane,3|-|bromo|-|1|-|meth|oxy|pent|ane
436,127,3-ethoxyhex-1-ene,3|-|eth|oxy|hex|-|1|-|ene
437,254,3-methyl-4-[(2-methylpropan-2-yl)oxy]hexane,3|-|meth|yl|-|4|-|[|(|2|-|meth|yl|prop|an|-|2|-|yl|)|oxy|]|hex|ane
438,45,"3-(ethoxymethyl)-2,3,5-trimethylhexane","3|-|(|eth|oxy|meth|yl|)|-|2|,|3|,|5|-|tri|meth|yl|hex|ane"
439,0,2-ethoxy-3-ethylpentane,2|-|eth|oxy|-|3|-|eth|yl|pent|ane
440,62,"5-methoxy-2,4-dimethylhept-2-ene","5|-|meth|oxy|-|2|,|4|-|di|meth|yl|hept|-|2|-|ene"
441,182,"4-methoxy-3,3-dimethylhexane","4|-|meth|oxy|-|3|,|3|-|di|meth|yl|hex|ane"
442,186,1-but-2-en-2-yl-1-cyclopropyloxycyclopropane,1|-|but|-|2|-|en|-|2|-|yl|-|1|-|cyclo|prop|yl|oxy|cyclo|prop|ane
443,186,3-prop-2-enoxyprop-1-ene,3|-|prop|-|2|-|en|oxy|prop|-|1|-|ene
444,15,1-prop-2-enoxypropane,1|-|prop|-|2|-|en|oxy|prop|ane
445,62,1-deuterio-2-(2-deuterioethoxy)ethane,1|-|deuterio|-|2|-|(|2|-|deuterio|eth|oxy|)|eth|ane
446,162,2-(2-fluoroethoxy)prop-1-ene,2|-|(|2|-|fluoro|eth|oxy|)|prop|-|1|-|ene
447,200,1-bromo-1-ethenoxyethene,1|-|bromo|-|1|-|eth|en|oxy|eth|ene
448,148,"1-(chloromethoxy)-2,3-difluoropropane","1|-|(|chloro|meth|oxy|)|-|2|,|3|-|di|fluoro|prop|ane"
449,187,"2-ethenoxy-3-fluorobuta-1,3-diene","2|-|eth|en|oxy|-|3|-|fluoro|but|a|-|1|,|3|-|di|ene"
450,5,butanal,but|an|al
451,32,3-methylbutanal,3|-|meth|yl|but|an|al
452,139,4-hydroxy-3-methylpentanal,4|-|hydroxy|-|3|-|meth|yl|pent|an|al
453,218,cyclopentanecarbaldehyde,cyclo|pent|ane|carbaldehyde
454,218,cyclopentanecarboxaldehyde,cyclo|pent|ane|carboxaldehyde
455,97,6-chloro-2-ethylhexanal,6|-|chloro|-|2|-|eth|yl|hex|an|al
456,40,2-chloro-2-ethylhexanal,2|-|chloro|-|2|-|eth|yl|hex|an|al
457,84,cyclohex-3-enecarbaldehyde,cyclo|hex|-|3|-|ene|carbaldehyde
458,50,5-ethyl-6-methyloctanal,5|-|eth|yl|-|6|-|meth|yl|oct|an|al
459,25,5-ethyl-4-methyloctanal,5|-|eth|yl|-|4|-|meth|yl|oct|an|al
460,88,"2,6-dimethylhept-5-enal","2|,|6|-|di|meth|yl|hept|-|5|-|en|al"
461,147,cyclohexanecarbaldehyde,cyclo|hex|ane|carbaldehyde
462,147,cyclohexanecarboxaldehyde,cyclo|hex|ane|carboxaldehyde
463,4,2-methylcyclopentanecarbaldehyde,2|-|meth|yl|cyclo|pent|ane|carbaldehyde
464,232,5-chloropentanal,5|-|chloro|pent|an|al
465,212,4-(4-hydroxy-4-methylpentyl)cyclohex-3-enecarbaldehyde,4|-|(|4|-|hydroxy|-|4|-|meth|yl|pent|yl|)|cyclo|hex|-|3|-|ene|carbaldehyde
466,94,2-methylcyclohex-3-ene-1-carbaldehyde,2|-|meth|yl|cyclo|hex|-|3|-|ene|-|1|-|carbaldehyde
467,187,3-ethylhexanal,3|-|eth|yl|hex|an|al
468,59,"3,7-dimethylocta-2,6-dienal","3|,|7|-|di|meth|yl|oct|a|-|2|,|6|-|di|en|al"
469,85,4-bromobenzaldehyde,4|-|bromo|benz|aldehyde
470,29,p-nitrobenzaldehyde,p|-|nitro|benz|aldehyde
471,29,para-nitrobenzaldehyde,para|-|nitro|benz|aldehyde
472,25,meta-nitrobenzaldehyde,meta|-|nitro|benz|aldehyde
473,25,m-nitrobenzaldehyde,m|-|nitro|benz|aldehyde
474,93,o-nitrobenzaldehyde,o|-|nitro|benz|aldehyde
475,93,ortho-nitrobenzaldehyde,ortho|-|nitro|benz|aldehyde
476,202,2-chloro-5-isopropylbenzaldehyde,2|-|chloro|-|5|-|iso|prop|yl|benz|aldehyde
477,137,cycloheptanecarbaldehyde,cyclo|hept|ane|carbaldehyde
478,57,nonanal,non|an|al
479,127,pentanal,pent|an|al
480,194,heptanal,hept|an|al
481,41,6-fluorohexanal,6|-|fluoro|hex|an|al
482,211,5-methylhexanal,5|-|meth|yl|hex|an|al
483,34,pent-4-enal,pent|-|4|-|en|al
484,202,"4,4-dimethylhexanal","4|,|4|-|di|meth|yl|hex|an|al"
485,100,4-methylhexanal,4|-|meth|yl|hex|an|al
486,190,"5,5-dimethylhexanal","5|,|5|-|di|meth|yl|hex|an|al"
487,185,hex-5-enal,hex|-|5|-|en|al
488,212,2-methylidenehexanal,2|-|meth|yl|idene|hex|an|al
489,220,hexanedial,hex|ane|di|al
490,20,"2,2-dimethylpent-4-enal","2|,|2|-|di|meth|yl|pent|-|4|-|en|al"
491,115,2-methylhexanal,2|-|meth|yl|hex|an|al
492,115,6-methylheptanal,6|-|meth|yl|hept|an|al
493,181,2-chloroheptanal,2|-|chloro|hept|an|al
494,126,3-methylheptanal,3|-|meth|yl|hept|an|al
495,210,"2,2-dimethylbutanal","2|,|2|-|di|meth|yl|but|an|al"
496,223,3-methylhexanal,3|-|meth|yl|hex|an|al
497,20,4-iodobutanal,4|-|iodo|but|an|al
498,11,2-chlorohexanal,2|-|chloro|hex|an|al
499,118,4-methylidenehex-5-enal,4|-|meth|yl|idene|hex|-|5|-|en|al
500,133,hept-2-ynal,hept|-|2|-|yn|al
501,122,"3,3-dimethylhexanal","3|,|3|-|di|meth|yl|hex|an|al"
502,73,2-bromo-2-methylpropanal,2|-|bromo|-|2|-|meth|yl|prop|an|al
503,233,6-chlorohexanal,6|-|chloro|hex|an|al
504,121,"3,3-dimethylpentanal","3|,|3|-|di|meth|yl|pent|an|al"
505,180,propan-2-one,prop|an|-|2|-|one
506,120,pentan-3-one,pent|an|-|3|-|one
507,243,3-methylbutan-2-one,3|-|meth|yl|but|an|-|2|-|one
508,98,5-methylhexan-2-one,5|-|meth|yl|hex|an|-|2|-|one
509,16,"3,3-dimethylbutan-2-one","3|,|3|-|di|meth|yl|but|an|-|2|-|one"
510,81,"1,5-dichloroheptan-3-one","1|,|5|-|di|chloro|hept|an|-|3|-|one"
511,176,4-phenylhexan-3-one,4|-|phen|yl|hex|an|-|3|-|one
512,252,5-methylhex-3-en-2-one,5|-|meth|yl|hex|-|3|-|en|-|2|-|one
513,86,non-8-yn-4-one,non|-|8|-|yn|-|4|-|one
514,51,3-chlorocyclopentanone,3|-|chloro|cyclo|pent|an|one
515,63,hexanone,hex|an|one
516,160,cyclobutanone,cyclo|but|an|one
517,225,"2,2-dimethylcyclohexanone","2|,|2|-|di|meth|yl|cyclo|hex|an|one"
518,170,4-phenyloctan-2-one,4|-|phen|yl|oct|an|-|2|-|one
519,66,4-benzylnonan-5-one,4|-|benz|yl|non|an|-|5|-|one
520,5,"4,4-dimethylhexan-3-one","4|,|4|-|di|meth|yl|hex|an|-|3|-|one"
521,214,3-bromocyclohexanone,3|-|bromo|cyclo|hex|an|one
522,138,"butane-2,3-dione","but|ane|-|2|,|3|-|di|one"
523,242,1-phenylethanone,1|-|phen|yl|eth|an|one
524,143,2-chloroheptan-4-one,2|-|chloro|hept|an|-|4|-|one
525,138,"3,4,4,5-tetramethylcyclohexa-2,5-dien-1-one","3|,|4|,4|,|5|-|tetra|meth|yl|cyclo|hex|a|-|2|,|5|-|di|en|-|1|-|one"
526,249,"3,4-dihydroxycyclobut-3-ene-1,2-dione","3|,|4|-|di|hydroxy|cyclo|but|-|3|-|ene|-|1|,|2|-|di|one"
527,245,hexan-3-one,hex|an|-|3|-|one
528,15,2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-one,2|-|meth|yl|-|5|-|prop|-|1|-|en|-|2|-|yl|cyclo|hex|-|2|-|en|-|1|-|one
529,31,cyclohexanone,cyclo|hex|an|one
530,4,cyclopentanone,cyclo|pent|an|one
531,124,"3,5,5-trimethylcyclohex-3-en-1-one","3|,|5|,|5|-|tri|meth|yl|cyclo|hex|-|3|-|en|-|1|-|one"
532,41,"2-methyl-5-propan-2-ylcyclohexa-2,5-diene-1,4-dione","2|-|meth|yl|-|5|-|prop|an|-|2|-|yl|cyclo|hex|a|-|2|,|5|-|di|ene|-|1|,|4|-|di|one"
533,122,2-methyl-5-propan-2-ylcyclohexan-1-one,2|-|meth|yl|-|5|-|prop|an|-|2|-|yl|cyclo|hex|an|-|1|-|one
534,123,6-methyl-3-propan-2-ylcyclohex-2-en-1-one,6|-|meth|yl|-|3|-|prop|an|-|2|-|yl|cyclo|hex|-|2|-|en|-|1|-|one
535,160,cycloheptanone,cyclo|hept|an|one
536,129,"cyclohepta-2,4,6-trien-1-one","cyclo|hept|a|-|2|,|4|,|6|-|tri|en|-|1|-|one"
537,155,2-methylcyclohexan-1-one,2|-|meth|yl|cyclo|hex|an|-|1|-|one
538,5,4-methylcyclohexan-1-one,4|-|meth|yl|cyclo|hex|an|-|1|-|one
539,47,3-methylcyclohexan-1-one,3|-|meth|yl|cyclo|hex|an|-|1|-|one
540,86,"3,3,5-trimethylcyclohexan-1-one","3|,|3|,|5|-|tri|meth|yl|cyclo|hex|an|-|1|-|one"
541,20,cyclopent-2-en-1-one,cyclo|pent|-|2|-|en|-|1|-|one
542,26,cyclohex-2-en-1-one,cyclo|hex|-|2|-|en|-|1|-|one
543,190,"2,3-dimethylcyclopent-2-en-1-one","2|,|3|-|di|meth|yl|cyclo|pent|-|2|-|en|-|1|-|one"
544,211,"3,5-dimethylcyclohex-2-en-1-one","3|,|5|-|di|meth|yl|cyclo|hex|-|2|-|en|-|1|-|one"
545,175,3-methylcyclohex-2-en-1-one,3|-|meth|yl|cyclo|hex|-|2|-|en|-|1|-|one
546,34,3-methylcyclopentan-1-one,3|-|meth|yl|cyclo|pent|an|-|1|-|one
547,118,1-(3-bromophenyl)ethanone,1|-|(|3|-|bromo|phen|yl|)|eth|an|one
548,27,3-methylcyclopent-2-en-1-one,3|-|meth|yl|cyclo|pent|-|2|-|en|-|1|-|one
549,116,"2,6-dimethylcyclohexan-1-one","2|,|6|-|di|meth|yl|cyclo|hex|an|-|1|-|one"
550,250,2-ethylcyclohexan-1-one,2|-|eth|yl|cyclo|hex|an|-|1|-|one
551,238,"3-bromo-2-hydroxycyclohepta-2,4,6-trien-1-one","3|-|bromo|-|2|-|hydroxy|cyclo|hept|a|-|2|,|4|,|6|-|tri|en|-|1|-|one"
552,48,"3,4,5-trimethylcyclopent-2-en-1-one","3|,|4|,|5|-|tri|meth|yl|cyclo|pent|-|2|-|en|-|1|-|one"
553,166,"2,3,5-trimethylcyclopent-2-en-1-one","2|,|3|,|5|-|tri|meth|yl|cyclo|pent|-|2|-|en|-|1|-|one"
554,164,2-methyl-3-propan-2-ylcyclopentan-1-one,2|-|meth|yl|-|3|-|prop|an|-|2|-|yl|cyclo|pent|an|-|1|-|one
555,132,"2,3,4,5-tetramethylcyclopent-2-en-1-one","2|,|3|,|4|,|5|-|tetra|meth|yl|cyclo|pent|-|2|-|en|-|1|-|one"
556,32,3-ethyl-2-hydroxycyclopent-2-en-1-one,3|-|eth|yl|-|2|-|hydroxy|cyclo|pent|-|2|-|en|-|1|-|one
557,22,2-hydroxy-2-methyl-3-oxobutanoic acid,2|-|hydroxy|-|2|-|meth|yl|-|3|-|oxo|but|an|oic acid
558,47,3-methyl-2-oxopentanoic acid,3|-|meth|yl|-|2|-|oxo|pent|an|oic acid
559,9,"2,4-dimethylhexanoic acid","2|,|4|-|di|meth|yl|hex|an|oic acid"
560,248,"4,5-dimethyloctanoic acid","4|,|5|-|di|meth|yl|oct|an|oic acid"
561,194,"3,5-dimethyloctanoic acid","3|,|5|-|di|meth|yl|oct|an|oic acid"
562,216,"3,7-dimethyloctanoic acid","3|,|7|-|di|meth|yl|oct|an|oic acid"
563,115,"2-ethyl-5,6-dimethyloctanoic acid","2|-|eth|yl|-|5|,|6|-|di|meth|yl|oct|an|oic acid"
564,132,"hexa-2,4-dienoic acid","hex|a|-|2|,|4|-|di|en|oic acid"
565,93,"octa-4,6-dien-2-ynoic acid","oct|a|-|4|,|6|-|di|en|-|2|-|yn|oic acid"
566,245,cyclohexanecarboxylic acid,cyclo|hex|ane|carboxylic acid
567,245,cyclohexanoic acid,cyclo|hex|an|oic acid
568,162,"1,2-cyclohexanedicarboxylic acid","1|,|2|-|cyclo|hex|ane|di|carboxylic acid"
569,167,3-cyclohexenecarboxylic acid,3|-|cyclo|hex|ene|carboxylic acid
570,243,benzoic acid,benz|oic acid
571,82,2-hydroxybenzoic acid,2|-|hydroxy|benz|oic acid
572,28,methanoic acid,meth|an|oic acid
573,8,propanoic acid,prop|an|oic acid
574,8,butanoic acid,but|an|oic acid
575,188,hexanoic acid,hex|an|oic acid
576,123,octanoic acid,oct|an|oic acid
577,190,3-methylbutanoic acid,3|-|meth|yl|but|an|oic acid
578,71,3-methyloctanoic acid,3|-|meth|yl|oct|an|oic acid
579,200,3-bromohexanoic acid,3|-|bromo|hex|an|oic acid
580,100,5-chlorohexanoic acid,5|-|chloro|hex|an|oic acid
581,227,3-methoxybutanoic acid,3|-|meth|oxy|but|an|oic acid
582,181,prop-2-enoic acid,prop|-|2|-|en|oic acid
583,252,cyclopent-3-enecarboxylic acid,cyclo|pent|-|3|-|ene|carboxylic acid
584,243,cycloheptanoic acid,cyclo|hept|an|oic acid
585,243,cycloheptanecarboxylic acid,cyclo|hept|ane|carboxylic acid
586,204,1-methylcyclopent-3-enecarboxylic acid,1|-|meth|yl|cyclo|pent|-|3|-|ene|carboxylic acid
587,47,dec-9-enoic acid,dec|-|9|-|en|oic acid
588,46,"4,5-dimethylhexanoic acid","4|,|5|-|di|meth|yl|hex|an|oic acid"
589,54,4-methoxybenzoic acid,4|-|meth|oxy|benz|oic acid
590,152,2-butylpentanedioic acid,2|-|but|yl|pent|ane|di|oic acid
591,35,5-phenylhexanoic acid,5|-|phen|yl|hex|an|oic acid
592,214,o-formylbenzoic acid,o|-|formyl|benz|oic acid
593,61,"2-ethyl-3,4-dimethylpentanoic acid","2|-|eth|yl|-|3|,|4|-|di|meth|yl|pent|an|oic acid"
594,82,2-hydroxybenzoic acid,2|-|hydroxy|benzo|ic acid
595,187,3-methylcyclopent-3-ene-1-carboxylic acid,3|-|meth|yl|cyclo|pent|-|3|-|ene|-|1|-|carboxylic acid
596,54,4-methoxybenzoic acid,4|-|meth|oxy|benz|oic acid
597,161,"2,3-dichloro-2-ethylhexanoic acid","2|,|3|-|di|chloro|-|2|-|eth|yl|hex|an|oic acid"
598,19,"2,3-dihydroxybenzoic acid","2|,|3|-|di|hydroxy|benz|oic acid"
599,227,2-aminobenzoic acid,2|-|amino|benzo|ic acid
600,191,3-chlorobenzoic acid,3|-|chloro|benz|oic acid
601,211,"2,4-dihydroxybenzoic acid","2|,|4|-|di|hydroxy|benz|oic acid"
602,214,"3,6-dichloro-2-methoxybenzoic acid","3|,|6|-|di|chloro|-|2|-|meth|oxy|benz|oic acid"
603,141,"2,5-dihydroxybenzoic acid","2|,|5|-|di|hydroxy|benz|oic acid"
604,235,5-amino-2-hydroxybenzoic acid,5|-|amino|-|2|-|hydroxy|benz|oic acid
605,41,4-amino-2-hydroxybenzoic acid,4|-|amino|-|2|-|hydroxy|benz|oic acid
606,126,"2,6-dichlorobenzoic acid","2|,|6|-|di|chloro|benz|oic acid"
607,127,"2,3,6-trichlorobenzoic acid","2|,|3|,|6|-|tri|chloro|benz|oic acid"
608,130,"2,3,5,6-tetrachlorobenzoic acid","2|,|3|,|5|,|6|-|tetra|chloro|benz|oic acid"
609,132,"2,4,6-trichlorobenzoic acid","2|,|4|,|6|-|tri|chloro|benz|oic acid"
610,133,"2,3-dichlorobenzoic acid","2|,|3|-|di|chloro|benz|oic acid"
611,151,"2,3,4-trichlorobenzoic acid","2|,|3|,|4|-|tri|chloro|benz|oic acid"
612,152,"2,5-dichlorobenzoic acid","2|,|5|-|di|chloro|benz|oic acid"
613,155,"2,4-dichlorobenzoic acid","2|,|4|-|di|chloro|benz|oic acid"
614,156,2-hydroxy-4-methylbenzoic acid,2|-|hydroxy|-|4|-|meth|yl|benz|oic acid
615,185,"3,4-dichlorobenzoic acid","3|,|4|-|di|chloro|benz|oic acid"
616,174,4-chlorobenzoic acid,4|-|chloro|benz|oic acid
617,82,2-hydroxy-3-methylbenzoic acid,2|-|hydroxy|-|3|-|meth|yl|benz|oic acid
618,28,2-bromobenzoic acid,2|-|bromo|benz|oic acid
619,29,2-iodobenzoic acid,2|-|iodo|benz|oic acid
620,60,5-bromo-2-hydroxybenzoic acid,5|-|bromo|-|2|-|hydroxy|benz|oic acid
621,61,2-hydroxy-5-methylbenzoic acid,2|-|hydroxy|-|5|-|meth|yl|benz|oic acid
622,140,"2,4-dimethoxybenzoic acid","2|,|4|-|di|meth|oxy|benz|oic acid"
623,250,3-methylbenzoic acid,3|-|meth|yl|benz|oic acid
624,251,3-aminobenzoic acid,3|-|amino|benz|oic acid
625,252,3-hydroxybenzoic acid,3|-|hydroxy|benz|oic acid
626,46,4-methylbenzoic acid,4|-|meth|yl|benz|oic acid
627,181,2-methylbenzoic acid,2|-|meth|yl|benz|oic acid
628,182,2-chlorobenzoic acid,2|-|chloro|benz|oic acid
629,196,2-hydroxy-5-iodobenzoic acid,2|-|hydroxy|-|5|-|iodo|benz|oic acid
630,183,"2-hydroxy-3,5-diiodobenzoic acid","2|-|hydroxy|-|3|,|5|-|di|iodo|benz|oic acid"
631,114,3-cyclopentylpropanoic acid,3|-|cyclo|pent|yl|prop|an|oic acid
632,122,"2,6-dihydroxybenzoic acid","2|,|6|-|di|hydroxy|benz|oic acid"
633,229,"3,5-dichloro-2-hydroxybenzoic acid","3|,|5|-|di|chloro|-|2|-|hydroxy|benz|oic acid"
634,231,5-chloro-2-hydroxybenzoic acid,5|-|chloro|-|2|-|hydroxy|benz|oic acid
635,49,"2,2,3,3,4,4,4-heptafluorobutanoic acid","2|,|2|,|3|,|3|,|4|,|4|,|4|-|hepta|fluoro|but|an|oic acid"
636,173,2-methylpentanoic acid,2|-|meth|yl|pent|an|oic acid
637,75,3-methylpentanoic acid,3|-|meth|yl|pent|an|oic acid
638,114,3-cyclopentylpropanoic acid,3|-|cyclo|pent|yl|prop|an|oic acid
639,121,2-amino-3-(2-methylidenecyclopropyl)propanoic acid,2|-|amino|-|3|-|(|2|-|meth|yl|idene|cyclo|prop|yl|)|prop|an|oic acid
